anime_id,name,genre,type,episodes,rating,members,images,videos
32858,Dareka no Santa Claus,Music,Music,1,5.51,75,Unknow,Unknow
30958,Daruma-chan,"Kids, Supernatural",OVA,5,5,42,Unknow,Unknow
15971,Dasshutsu Gasshapon,"Historical, Sci-Fi",ONA,10,4.27,121,Unknow,Unknow
16816,David and Goliath,"Adventure, Historical, Kids",Movie,1,4.5,80,Unknow,Unknow
34060,Dead World,Horror,ONA,Unknown,3.89,302,Unknow,Unknow
30893,Deban Desu Yo! Onigirizu,Comedy,TV,6,4,163,Unknow,Unknow
27551,Deko Boko Friends,"Comedy, Kids",TV,Unknown,7.14,61,Unknow,Unknow
23189,Dekoboko Shin Gachou: Meian no Shippai,Comedy,Movie,1,7.08,102,Unknow,Unknow
31644,Deniroo&#039;s Circus,Comedy,Special,1,3.57,69,Unknow,Unknow
23855,Dennou Sentai Voogie&#039;s★Angel Gaiden: Susume! Super★Angels!,"Action, Comedy, Mecha, Parody, Sci-Fi",OVA,2,5.25,110,Unknow,Unknow
17131,Dennou Sentai Voogie&#039;s★Angel: Forever and Ever,"Action, Comedy, Drama, Mecha, Sci-Fi",OVA,1,5.1,156,Unknow,Unknow
7750,DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor,"Comedy, Sci-Fi",TV,26,6,143,Unknow,Unknow
9869,Din Dong,"Comedy, Parody",Special,1,5.18,80,Unknow,Unknow
31746,Dochamon Junior,"Comedy, Kids",TV,16,5.09,85,Unknow,Unknow
34207,Dochamon Junior 2,"Comedy, Kids",TV,Unknown,6,41,Unknow,Unknow
19121,Doctor Chichibuyama,"Ecchi, Parody, Seinen",TV,2,6.15,152,Unknow,Unknow
23801,Doctor Mambo &amp; Kaitou Jibako: Uchuu yori Ai wo Komete!!,"Adventure, Fantasy, Kids, Mystery, Sci-Fi",Special,1,5.67,62,Unknow,Unknow
18317,Dodani,"Drama, School, Shounen, Slice of Life",Movie,1,5.14,59,Unknow,Unknow
17665,Dohyou no Oni-tachi,"Drama, Historical, Sports",Movie,1,5.83,83,Unknow,Unknow
3825,Dokaben,"Action, School, Shounen, Sports",TV,163,6.49,301,Unknow,Unknow
15957,Dokachin,"Comedy, Kids",TV,26,5.62,84,Unknow,Unknow
18327,Dokgotak Dasi Chajeun Maundeu,"Shounen, Sports",Movie,1,5,70,Unknow,Unknow
16572,Dokgotak: Taeyang-eul Hyanghae Deonjyeola,Sports,Movie,1,5.5,72,Unknow,Unknow
19437,Dokidoki Gakuen Kessen!! Youki Daimashiro,"Action, Fantasy, Magic",OVA,1,4.05,110,Unknow,Unknow
18325,Dokkaebi Bangmang-I,"Action, Demons, Shounen",Movie,1,4.33,67,Unknow,Unknow
18313,Dokkaebi Gamtu,"Action, Adventure, Demons, Fantasy, Shounen",Movie,1,3.58,79,Unknow,Unknow
21485,Dokkan! Robotendon,"Adventure, Kids, Slice of Life",TV,26,6.29,63,Unknow,Unknow
13781,Dokkiri Doctor Special,"Comedy, Ecchi",Special,1,6.04,137,Unknow,Unknow
9499,Dokushin Apartment Dokudamisou,"Comedy, Ecchi",OVA,3,5.64,162,Unknow,Unknow
30034,Dolittle-sensei Monogatari,"Adventure, Kids",TV,13,6.5,57,Unknow,Unknow
8879,Dolphin Ouji,"Action, Adventure, Kids, Sci-Fi",TV,3,5.58,127,Unknow,Unknow
29713,Don&#039;t You Wish You Were Here?,Dementia,Movie,1,5.67,78,Unknow,Unknow
18451,Don: Gokudou Suikoden,Drama,OVA,2,5.36,128,Unknow,Unknow
11625,Donbe Monogatari,Kids,Special,1,5.67,107,Unknow,Unknow
25193,Donguri Mori e,"Fantasy, Kids",OVA,1,4.25,55,Unknow,Unknow
5916,Donguri no Ie,Drama,Movie,1,7,106,Unknow,Unknow
8451,Donguri to Yamaneko,Drama,OVA,1,6.35,229,Unknow,Unknow
26301,Donguri to Yamaneko (1995),"Demons, Drama, Kids",OVA,1,5,54,Unknow,Unknow
19901,Donkikko,"Comedy, Shounen",TV,21,6.75,71,Unknow,Unknow
26199,Doolie Baenang-Yeohaeng,"Adventure, Kids",OVA,7,4.78,60,Unknow,Unknow
2642,Dorami-chan: A Blue Straw Hat,"Fantasy, Kids",Movie,1,5.28,121,Unknow,Unknow
2639,Dorami-chan: Hello Kyouryuu Kids!!,Fantasy,Movie,1,5.9,135,Unknow,Unknow
2636,"Dorami-chan: Wow, The Kid Gang of Bandits",Fantasy,Movie,1,5.35,126,Unknow,Unknow
6771,Dorimogu Daa!!,"Adventure, Fantasy, Kids",TV,49,6.98,179,Unknow,Unknow
29349,Doron Coron,"Kids, Slice of Life",Movie,1,4.62,46,Unknow,Unknow
24663,Dororonpa!,"Comedy, Slice of Life, Supernatural",TV,115,7.5,104,Unknow,Unknow
25299,Dosukoi! Wanpaku Dohyou,"Drama, Sports",Movie,1,5.25,53,Unknow,Unknow
20077,Dotanba no Manners,"Comedy, Slice of Life",TV,283,6.75,75,Unknow,Unknow
20083,Doteraman,"Comedy, Sci-Fi",TV,20,6,79,Unknow,Unknow
29605,Double Hard,"Action, Martial Arts",ONA,Unknown,6.53,177,Unknow,Unknow
27577,Doubutsu Dai Yakyuu Sen,Sports,Movie,1,5.67,68,Unknow,Unknow
8478,Doubutsu Kankyou Kaigi,Kids,TV,20,5.68,151,Unknow,Unknow
20009,Doubutsu Mura Monogatari,Kids,TV,100,6.92,98,Unknow,Unknow
7498,Doubutsu Olympic Taikai,Comedy,Movie,1,4.51,149,Unknow,Unknow
32422,Doukyuusei,"Kids, Music",Music,1,5.83,116,Unknow,Unknow
31555,Doushitemo Eto ni Hairitai,Comedy,TV,13,6.79,155,Unknow,Unknow
30935,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka,Drama,OVA,1,8,42,Unknow,Unknow
28367,Dr. Slump: Arale-chan &#039;92 Oshougatsu Special,"Comedy, Sci-Fi, Shounen, Shounen",Special,3,6.19,196,Unknow,Unknow
30453,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,"Comedy, Sci-Fi, Shounen",Special,1,7.11,152,Unknow,Unknow
30420,Dr. Slump: Arale-chan no Koutsuu Anzen,"Comedy, Sci-Fi, Shounen",Special,1,5.94,159,Unknow,Unknow
28371,Dr. Slump: Arale-chan Penguin Mura Eiyuu Densetsu,"Comedy, Sci-Fi, Shounen",Special,1,6.97,198,Unknow,Unknow
28369,Dr. Slump: Arale-chan Specials,"Comedy, Sci-Fi, Shounen",Special,2,6.84,220,Unknow,Unknow
30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,"Comedy, Sci-Fi, Shounen",Special,1,6.17,248,Unknow,Unknow
30449,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,"Comedy, Mecha, Sci-Fi, Shounen",Special,1,6.7,165,Unknow,Unknow
17307,Dr. Typhoon,"Drama, Seinen, Sports",OVA,1,6.15,80,Unknow,Unknow
31261,Drill,Dementia,Movie,1,3.4,106,Unknow,Unknow
29687,Duel Masters VSR,"Action, Adventure, Comedy, Shounen",TV,51,5.19,486,Unknow,Unknow
32582,Duel Masters VSRF,"Action, Adventure, Comedy, Shounen",TV,Unknown,5.13,460,Unknow,Unknow
32926,Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken,"Action, Adventure, Comedy, Shounen",Movie,1,4.25,108,Unknow,Unknow
8179,Eagle Sam,"Comedy, Sports",TV,51,5.45,105,Unknow,Unknow
20201,Easy Cooking Animation: Seishun no Shokutaku,Comedy,TV,25,5.2,87,Unknow,Unknow
19907,Ecchan no Sensou,"Drama, Historical",Movie,1,7.17,100,Unknow,Unknow
28117,Echigo no Mukashibanashi: Attaten Ganoo,"Demons, Horror, Kids",OVA,1,4.33,73,Unknow,Unknow
29431,Eddie the Fast Break,"Kids, Sports",TV,Unknown,6.11,67,Unknow,Unknow
9028,Edokko Boy: Gatten Tasuke,"Comedy, Martial Arts, Police, Sports",TV,22,6.37,173,Unknow,Unknow
16257,Efficus: Kono Omoi o Kimi ni...,Magic,OVA,2,4.93,116,Unknow,Unknow
33062,Egao ni Dai Sekkin,"Kids, Music",Music,1,5.8,40,Unknow,Unknow
20385,Eguchi Hisashi no Kotobuki Gorou Show,"Comedy, Ecchi, Parody",OVA,4,6,311,Unknow,Unknow
5554,Eguchi Hisashi no Nantoka Narudesho!,"Parody, Shoujo, Sports",OVA,1,5.32,246,Unknow,Unknow
28087,Ehon Yose,"Historical, Horror, Kids",TV,50,5.25,99,Unknow,Unknow
29357,Eien,"Drama, Fantasy, Music",Music,1,5.11,69,Unknow,Unknow
6517,Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!?,Kids,Movie,1,6.56,203,Unknow,Unknow
27369,Eigo de Asobo: Tanken Goblin Tou,"Adventure, Comedy, Fantasy, Kids",TV,100,5,53,Unknow,Unknow
32010,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu","Comedy, Slice of Life",Special,1,6.46,95,Unknow,Unknow
19943,Eikou e no Spur: Igaya Chiharu Monogatari,"Drama, Historical, Sports",Movie,1,6.67,80,Unknow,Unknow
23615,Eiyuu Banka Koushi-den,"Adventure, Drama, Historical, Romance",OVA,1,6.44,101,Unknow,Unknow
6267,Eko Eko Azarak,"Fantasy, Horror, Magic",OVA,1,5.78,246,Unknow,Unknow
30026,Ekubo Ouji,"Comedy, Kids",TV,50,6.5,39,Unknow,Unknow
3243,Elec-king The Animation,Comedy,TV,13,6.55,96,Unknow,Unknow
33986,Elite Banana Banao,"Comedy, Parody, Slice of Life",ONA,Unknown,6.29,72,Unknow,Unknow
24985,Elite Jack!!,"School, Shoujo",OVA,Unknown,5.29,141,Unknow,Unknow
6593,Elmer no Bouken: My Father&#039;s Dragon,"Adventure, Fantasy, Kids",OVA,1,6.44,125,Unknow,Unknow
29423,En En Nikoli,"Adventure, Kids, Music",Special,3,5.4,40,Unknow,Unknow
15137,Entotsuya Peroo,Kids,Movie,1,4.6,150,Unknow,Unknow
34119,Escalator-jou no Hokou no Kiken-sei,Drama,Special,1,3.33,37,Unknow,Unknow
10000,Esper Mami Special: My Angel Mami-chan,"Comedy, Super Power, Supernatural",Special,1,6.52,148,Unknow,Unknow
30193,Eun-sil-i,Drama,Movie,1,5.81,163,Unknow,Unknow
16818,Eunhahamdae Jiguho,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1,3.6,83,Unknow,Unknow
18307,Eunhajeonseol Tera,"Action, Adventure, Sci-Fi, Shounen, Space",Movie,1,3.79,89,Unknow,Unknow
26209,Examurai Sengoku Recap,"Action, Samurai",Special,1,5,108,Unknow,Unknow
33114,Experiment,Dementia,Movie,1,4,60,Unknow,Unknow
34140,Eyedrops,Space,ONA,4,4.83,65,Unknow,Unknow
29395,Fafa Movie,Slice of Life,ONA,2,3.81,91,Unknow,Unknow
29961,Feng Ji Yun Nu,"Action, Martial Arts",OVA,1,4.76,115,Unknow,Unknow
33792,Feng Shu Zhan Jing 2,"Adventure, Kids, Mecha",TV,26,8,24,Unknow,Unknow
33759,Feng Wei Ying Xiong,"Action, Fantasy",ONA,12,7.19,53,Unknow,Unknow
18443,Field ni Soyogu Kaze,"Shounen, Sports",OVA,1,5.23,80,Unknow,Unknow
19997,Fight Da!! Pyuta,"Action, Comedy, Sci-Fi, Shounen",TV,26,6,78,Unknow,Unknow
24679,Flanders no Inu Specials,"Drama, Slice of Life",Special,2,5.76,139,Unknow,Unknow
29987,Flicker Love No.1,Dementia,Movie,1,4.91,57,Unknow,Unknow
32691,Flowering Heart,"Kids, Magic",TV,26,5.24,291,Unknow,Unknow
33536,Fly,Fantasy,ONA,1,3.73,47,Unknow,Unknow
16748,"Fly, Space Battleship Geobukseon","Action, Sci-Fi, Shounen, Space",Movie,1,4.11,94,Unknow,Unknow
29857,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,Drama,Special,1,4.52,64,Unknow,Unknow
8749,Forestry,Comedy,Special,1,4.45,124,Unknow,Unknow
29379,Form of Stress,Mecha,Movie,1,3.75,44,Unknow,Unknow
18005,Forza! Hidemaru,Sports,TV,26,6.44,102,Unknow,Unknow
32058,Four Seasons: Fuuka to Nanami,Cars,ONA,1,4.52,162,Unknow,Unknow
23967,Fox Wood Monogatari,"Adventure, Kids",OVA,3,7.44,67,Unknow,Unknow
30010,Frame Arms: A Violent Struggle,Mecha,OVA,1,4.22,234,Unknow,Unknow
26347,From Osaka with Cheer!,Slice of Life,ONA,4,4.33,109,Unknow,Unknow
30173,Fruity Samurai,"Action, Comedy, Historical, Samurai",TV,13,5.52,134,Unknow,Unknow
30071,Frypan Jiisan,"Adventure, Kids",Movie,1,4.7,78,Unknow,Unknow
23983,Fuichin-san,"Drama, Historical, Kids, Shoujo",OVA,1,6.6,50,Unknow,Unknow
19899,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,"Adventure, Sci-Fi, Shounen, Space",OVA,11,6.25,91,Unknow,Unknow
19533,Fujiko Fujio A no Mumako,"Horror, Supernatural",OVA,1,5.35,96,Unknow,Unknow
10533,Fujilog,Comedy,TV,13,5.75,275,Unknow,Unknow
33864,Fujilog (ONA),"Comedy, Music",ONA,2,3.58,42,Unknow,Unknow
10997,Fujilog 2nd Season,Comedy,TV,13,5.72,165,Unknow,Unknow
33872,Fujinkoron-senpai,Comedy,ONA,1,4.4,64,Unknow,Unknow
30163,Fuki to Hiyoko,"Kids, Music",Music,1,5.07,89,Unknow,Unknow
23973,Fuku-chan,"Kids, Slice of Life",TV,71,5,56,Unknow,Unknow
23969,Fuku-chan no Kishuu,"Comedy, Historical",Movie,1,6.67,77,Unknow,Unknow
23971,Fuku-chan no Zousan Butai,"Comedy, Historical",Movie,1,7.4,68,Unknow,Unknow
29923,Fukusuke,,Movie,1,4.69,103,Unknow,Unknow
23975,Fukuyama Gekijou: Natsu no Himitsu,"Fantasy, Kids",OVA,1,6.5,61,Unknow,Unknow
30342,Funassyi no Funafunafuna Biyori,"Comedy, Kids, Slice of Life",TV,130,6.86,123,Unknow,Unknow
30556,Funassyi to Yukaina Kyoudai,"Comedy, Kids",ONA,Unknown,4.8,57,Unknow,Unknow
22345,Funny Pets 2nd Season,Comedy,TV,12,3.92,77,Unknow,Unknow
20093,Furiten-kun,"Comedy, Seinen, Slice of Life",Movie,1,6.56,67,Unknow,Unknow
20095,Furiten-kun (1990),"Comedy, Seinen, Slice of Life",OVA,2,6.25,60,Unknow,Unknow
8218,Fushigi na Elevator,Fantasy,Movie,1,5.71,251,Unknow,Unknow
33659,Fushigi na Somera-chan Special,"Comedy, Magic, Slice of Life",Special,1,5.15,444,Unknow,Unknow
29919,Fushigi na Taiko,Kids,Movie,1,5.24,124,Unknow,Unknow
33842,Fushigi no Yappo Shima: Pukipuki to Poi,Kids,TV,25,8.5,24,Unknow,Unknow
13423,Fushigi Sekai Atagoul Monogatari,Adventure,OVA,1,5.14,109,Unknow,Unknow
30121,Fushigina Ano Ko wa Sutekina Kono Ko,"Adventure, Kids",TV,Unknown,4,40,Unknow,Unknow
17623,Futago no Monchhichi,"Comedy, Kids",TV,130,4.86,85,Unknow,Unknow
29179,Futago no Ookami Daibouken,"Kids, Music",Music,1,4.2,85,Unknow,Unknow
23343,Futari no Oujisama,"Fantasy, Slice of Life",Movie,1,6.5,77,Unknow,Unknow
25633,Futari no Tarou,"Adventure, Kids",OVA,1,6.67,45,Unknow,Unknow
32322,Futari wa 80-sai,"Kids, Music",Music,1,4.67,43,Unknow,Unknow
30118,Futari wa Nakayoshi: Goo to Sue,"Kids, Slice of Life",TV,84,4.75,40,Unknow,Unknow
29653,Futari Zamurai Homare no Kawakiri,"Drama, Historical, Samurai",Movie,1,4.82,97,Unknow,Unknow
9759,Future GPX Cyber Formula Graffiti,"Action, Sci-Fi, Sports",OVA,1,6.55,223,Unknow,Unknow
25503,Fuusen Inu Tinny,"Adventure, Kids",TV,26,5.89,151,Unknow,Unknow
31640,Fuusen Inu Tinny 2nd Season,"Adventure, Kids",TV,Unknown,3.75,87,Unknow,Unknow
5594,Fuusen no Doratarou,Kids,TV,13,5.95,112,Unknow,Unknow
30530,Fuusen Shoujo Temple-chan Movie,"Adventure, Comedy, Kids, Music",Movie,1,4.75,44,Unknow,Unknow
16838,Gaegujang-i Cheonsadeul,"Adventure, Kids",Movie,1,5.09,86,Unknow,Unknow
24355,Gaia Getter A-kun,"Comedy, Kids, Sci-Fi, Space",ONA,2,3.48,83,Unknow,Unknow
23607,Gaki Deka,"Comedy, Ecchi, Kids, Parody, Shounen",TV,22,5,72,Unknow,Unknow
23609,Gaki Deka (OVA),"Comedy, Ecchi, Kids, Parody, Shounen",OVA,3,4.78,62,Unknow,Unknow
31694,Gakken ka Nani ka no Mukashi no Video,"Kids, Music",Special,1,4.6,39,Unknow,Unknow
9345,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,"Comedy, Horror, School, Supernatural",TV,33,6.53,341,Unknow,Unknow
20353,Gakkou no Yuurei,"Demons, Horror, School",OVA,6,5.17,256,Unknow,Unknow
29445,Gakkyuu Ou Yamazaki Specials,Comedy,Special,2,6.29,42,Unknow,Unknow
33827,Gakushuu Animation Nihon Koku Kenpou,Historical,OVA,1,6,20,Unknow,Unknow
20175,Gamba to Kawauso no Bouken,"Adventure, Kids",Movie,1,6.5,95,Unknow,Unknow
30738,Gamba: Gamba to Nakama-tachi,"Adventure, Kids",Movie,1,5.55,185,Unknow,Unknow
12243,Game Center Arashi,"Comedy, Game, Kids, Shounen",TV,26,5.85,144,Unknow,Unknow
10852,Game Tengoku OVA,"Action, Adventure, Comedy, Mecha",OVA,1,4.96,115,Unknow,Unknow
23347,Gan to Gon,"Comedy, Kids",TV,260,6.7,61,Unknow,Unknow
9464,Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen,"Comedy, Shounen",OVA,1,6.08,125,Unknow,Unknow
8862,Ganbare Goemon: Jigen Jou no Akumu,Comedy,OVA,1,6.06,128,Unknow,Unknow
20199,Ganbare Gonbe,"Comedy, Kids, Parody",TV,77,6.67,62,Unknow,Unknow
23863,Ganbare Swimmy,Adventure,Movie,1,7.6,55,Unknow,Unknow
11593,Ganbare! Bokura no Hit and Run,"School, Sports",Special,1,5.6,95,Unknow,Unknow
20755,Ganbare! Lulu Lolo,"Kids, Slice of Life",TV,26,6.13,134,Unknow,Unknow
26163,Ganbare! Lulu Lolo 2nd Season,"Kids, Slice of Life",TV,26,4.56,111,Unknow,Unknow
31753,Ganbare! Lulu Lolo 3rd Season,"Kids, Slice of Life",TV,10,6.29,114,Unknow,Unknow
8897,Ganbare! Marine Kid,"Action, Adventure, Kids, Sci-Fi",TV,13,5.65,139,Unknow,Unknow
9886,Ganbare! Moudouken Serve,Slice of Life,Special,1,5.8,92,Unknow,Unknow
16908,Ganbare! Oden-kun,Comedy,TV,102,5.83,97,Unknow,Unknow
10995,Ganbare!! Nattou-san,Comedy,TV,4,5.75,84,Unknow,Unknow
32835,Ganbare!! Tabuchi-kun!!,"Comedy, Sports",Movie,1,6,51,Unknow,Unknow
33325,Ganbare!! Tabuchi-kun!! Aa Tsuppari Jinsei,"Comedy, Sports",Movie,1,5.78,48,Unknow,Unknow
18377,Ganbare!! Tabuchi-kun!! Gekitou Pennant Race,"Comedy, Sports",Movie,1,5.33,81,Unknow,Unknow
31237,Ganbare-bu Next!,"Comedy, Sports",TV,6,5.36,70,Unknow,Unknow
18319,Gancheopjamneun Ttorijanggun,"Action, Drama, Sci-Fi, Shounen",Movie,1,4.78,71,Unknow,Unknow
29503,Gararin to Gororin,"Kids, Music",Special,1,3.38,52,Unknow,Unknow
30362,Garon,Sci-Fi,Movie,1,6.8,187,Unknow,Unknow
20243,Gatapishi,"Comedy, Slice of Life",TV,199,7.07,102,Unknow,Unknow
12451,Gattai Robot Atranger,Mecha,OVA,1,4.77,115,Unknow,Unknow
32581,Gaza: Changing the World,"Drama, Supernatural",ONA,1,5.14,94,Unknow,Unknow
24071,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,"Comedy, Fantasy",Movie,1,6.71,293,Unknow,Unknow
21525,Geba Geba Shou Time!,Comedy,OVA,1,5,50,Unknow,Unknow
8155,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.66,214,Unknow,Unknow
8158,Gegege no Kitarou: Jigoku-hen,"Adventure, Comedy, Fantasy, Horror, Supernatural",TV,7,6.23,205,Unknow,Unknow
8493,Gegege no Kitarou: Kitarou no Yuurei Densha,"Adventure, Demons, Super Power, Supernatural",Movie,1,5.91,206,Unknow,Unknow
24677,Gegege no Kitarou: Kitarou Tanjou-hen,Supernatural,Special,1,5.13,103,Unknow,Unknow
8156,Gegege no Kitarou: Obake Nighter,"Adventure, Comedy, Fantasy, Horror, Sports, Supernatural",Movie,1,6.56,202,Unknow,Unknow
8154,Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.53,221,Unknow,Unknow
8153,Gegege no Kitarou: Youkai Daisensou,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.38,200,Unknow,Unknow
28103,Gegege no Kitarou: Youkai Japan Rally 3D,"Adventure, Cars, Fantasy, Supernatural",Movie,1,4.3,107,Unknow,Unknow
18527,Gekikara Gag Gekijou: Tabasco Shower,"Comedy, Ecchi",OVA,2,4.83,82,Unknow,Unknow
20115,Gekisou! Rubenkaiser,"Cars, Shounen, Sports",TV,17,7.17,107,Unknow,Unknow
33823,Genbaku Dome Monogatari,"Drama, Historical",OVA,1,7,21,Unknow,Unknow
32775,Gene,Music,Music,1,3.95,68,Unknow,Unknow
4470,Gene Diver,"Action, Adventure, Shounen",TV,56,6.3,182,Unknow,Unknow
29665,Genei Toshi,Dementia,Movie,1,4.13,98,Unknow,Unknow
8233,Genji,"Historical, Magic, Romance",OVA,2,6.38,383,Unknow,Unknow
30061,Genki Bakuhatsu Ganbaruger: Hyakka,"Action, Mecha, Shounen",OVA,1,6.14,70,Unknow,Unknow
25609,Genki Genki Non-tan,"Kids, Music",TV,15,6.17,56,Unknow,Unknow
25611,Genki Genki Non-tan (2004),"Kids, Music",TV,10,6,53,Unknow,Unknow
25615,Genki Genki Non-tan (2006),"Kids, Music",TV,10,6,53,Unknow,Unknow
25617,Genki Genki Non-tan: Deka Deka Arigatou,"Kids, Music",OVA,1,6.75,46,Unknow,Unknow
25619,Genki Genki Non-tan: Spoon Tan Tan Tan,"Kids, Music",OVA,1,6,48,Unknow,Unknow
25613,Genki Genki Non-tan: Utaou! Christmas,"Kids, Music",OVA,1,6,48,Unknow,Unknow
10540,Genki!! Ekoda-chan,Comedy,TV,22,5.5,189,Unknow,Unknow
27921,Genkichi Jiisan to Kogitsune,"Drama, Kids",OVA,1,6.6,54,Unknow,Unknow
23265,Genroku Koi Moyou: Sankichi to Osayo,"Adventure, Romance",Movie,1,4.93,108,Unknow,Unknow
2691,Gensei Shugoshin P-hyoro Ikka,"Adventure, Fantasy",Movie,1,6,150,Unknow,Unknow
25363,Gensei Shugoshin P-hyoro Ikka OVA,"Adventure, Fantasy, Shoujo",OVA,3,5.25,81,Unknow,Unknow
30042,Geori-eui Mubeopja,"Action, Martial Arts",Movie,1,5.53,179,Unknow,Unknow
9351,Geunyeoneun Yeppeotda,"Comedy, Drama, Romance",Movie,1,6.65,141,Unknow,Unknow
10882,Ghost Messenger,"Action, Fantasy",OVA,6,6.91,960,Unknow,Unknow
30278,Ghost Messenger Movie,"Action, Fantasy",Movie,1,5.67,229,Unknow,Unknow
19501,Giga Tribe,"Comedy, Parody, Shounen, Super Power",TV,39,5.5,106,Unknow,Unknow
34464,Gijinka de Manabo!,"Comedy, Sci-Fi",ONA,1,5.29,25,Unknow,Unknow
26283,Gin no Rousokutate,"Drama, Kids",OVA,1,4.36,104,Unknow,Unknow
9391,Ginga Hyouryuu Vifam 13,"Action, Adventure, Mecha, Sci-Fi",TV,26,6.54,207,Unknow,Unknow
9388,Ginga Hyouryuu Vifam: Atsumatta 13-nin,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.07,123,Unknow,Unknow
14067,Ginga Hyouryuu Vifam: Chicago Super Police 13,"Action, Comedy, Parody, Police",Special,1,6,126,Unknow,Unknow
9387,Ginga Hyouryuu Vifam: Kachua Kara no Tayori,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6,123,Unknow,Unknow
33025,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,"Action, Mecha, School, Sci-Fi, Seinen, Space",Movie,1,7,1849,Unknow,Unknow
31385,Ginga Shounen Tai,"Action, Adventure, Kids, Space",TV,92,6.38,79,Unknow,Unknow
28733,Ginga Tetsudou 999 (ONA),"Adventure, Drama, Sci-Fi, Space",ONA,6,6.47,291,Unknow,Unknow
30481,Ginga Tetsudou 999 for Planetarium,"Adventure, Drama, Sci-Fi, Space",Movie,1,6.8,231,Unknow,Unknow
30483,Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki,"Adventure, Drama, Sci-Fi, Space",Movie,1,6.53,206,Unknow,Unknow
27651,Ginga Tetsudou 999: Niji no Michishirube,"Drama, Sci-Fi",Movie,1,6.62,187,Unknow,Unknow
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,"Adventure, Drama, Sci-Fi, Space",Special,1,6.22,175,Unknow,Unknow
34205,GJ8 Man,"Comedy, Supernatural",ONA,Unknown,5,53,Unknow,Unknow
23661,Glass no Chikyuu wo Sukue Unico Tokubetsu-hen,"Fantasy, Kids",Movie,1,6.61,148,Unknow,Unknow
27621,Glass no Kamen Desu ga to Z,"Comedy, Parody",TV,14,6.02,273,Unknow,Unknow
33501,Go Go Smile Anime,"Comedy, Music",Special,6,4.71,43,Unknow,Unknow
23245,Go Go Toraemon,"Comedy, Sports",OVA,1,4.7,57,Unknow,Unknow
19169,Go! Go! Kadendanshi,"Action, Seinen",ONA,78,5.25,136,Unknow,Unknow
23857,Go! Go! Kadendanshi 2nd Season,"Action, Seinen",ONA,78,5.25,82,Unknow,Unknow
29497,Go! Go! Vejitan,"Kids, Sci-Fi, Space",Special,1,5.33,39,Unknow,Unknow
31505,Go! Samurai,"Action, Samurai",ONA,1,6.6,108,Unknow,Unknow
23107,GO-GO Tamagotchi!,"Comedy, Fantasy, Kids",TV,50,7.17,198,Unknow,Unknow
24905,Go-hiki no Kobuta to Charleston,Music,Music,1,4,85,Unknow,Unknow
29918,Go-hiki no Kozaru-tachi,Demons,Movie,1,3.88,78,Unknow,Unknow
20703,Goannai Shimasu Another World e,Slice of Life,OVA,1,6.08,84,Unknow,Unknow
31692,Gogulyeoui Jeolm-eun Musadeul,Historical,TV,Unknown,4.75,35,Unknow,Unknow
22669,Gohan Kaijuu Pap,"Action, Comedy, Kids",TV,Unknown,4.25,104,Unknow,Unknow
26267,Goi-sensei to Tarou,"Drama, Kids, School",OVA,1,6,59,Unknow,Unknow
30796,Gokudou Sakaba Denden: Gokudou Daisensou Gaiden,Comedy,ONA,3,5.5,60,Unknow,Unknow
23815,Gokuu no Daibouken Pilot,"Comedy, Fantasy",Special,1,5.22,85,Unknow,Unknow
7177,Gokyoudai Monogatari,Comedy,TV,32,6.5,181,Unknow,Unknow
16778,Gold Pencil And Alien Boy,"Adventure, Kids, Space",Movie,1,3.56,73,Unknow,Unknow
10323,Golden Kids,"School, Sports",ONA,2,4.61,138,Unknow,Unknow
29924,Goman-hiki,Kids,Movie,100,7,56,Unknow,Unknow
26105,"Gomen ne, Mii-chan","Drama, Kids",OVA,1,7.5,47,Unknow,Unknow
